tax_group,tax_gs,tax_eco_food,tax_lh_amd,tax_lh_licm,tax_lh_ri#/d,test_exposure_type,test_media_type,result_effect,media_ph_mean,media_temperature_mean,result_conc1_mean_binary,result_conc1_type,result_obs_duration_mean,result_conc1_mean,result_conc1_mean_log,chem_name
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,NR,FW,MOR,7,25,0,A,48,8,0.903089986991944,"Dimethylamine 4-(2,4-dichlorophenoxy)butyrate"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,NR,FW,MOR,7,25,0,A,24,25,1.39794000867204,"1,2-Dibromoethane"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,NR,FW,MOR,7,25,0,A,48,18,1.25527250510331,"1,2-Dibromoethane"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,NR,FW,MOR,7,25,0,A,48,20,1.30102999566398,"1,2-Dibromo-3-chloropropane"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,NR,FW,MOR,7,25,0,A,24,125,2.09691001300806,"1,2-Dibromo-3-chloropropane"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,NR,FW,MOR,7,25,0,A,48,1750,3.24303804868629,"2,3,6-Trichlorobenzoic acid"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,NR,FW,MOR,7,25,0,A,24,1800,3.25527250510331,"2,3,6-Trichlorobenzoic acid"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,NR,FW,MOR,7,25,0,A,48,90,1.95424250943932,"2,3,5-Trichlorobenzoic acid"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,NR,FW,MOR,7,25,0,A,24,175,2.24303804868629,"2,3,5-Trichlorobenzoic acid"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,18,0,F,96,68,1.83250891270624,PFOS-K
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,22,0,A,96,1.75,0.243038048686294,Triphenyl phosphate
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,22,0,A,96,1.75,0.243038048686294,Triphenyl phosphate
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,22,0,A,96,1.25,0.0969100130080564,Triphenyl phosphate
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,22,0,A,96,3.25,0.511883360978874,Triphenyl phosphate
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,17,1.23044892137827,Chlorobenzene
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,16,1.20411998265592,Chlorobenzene
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,6.3,0.799340549453582,"1,2-Dichlorobenzene"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,5.6,0.748188027006201,"1,2-Dichlorobenzene"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,22,1.34242268082221,"1,3-Dichlorobenzene"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,5,0.698970004336019,"1,3-Dichlorobenzene"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,4.5,0.653212513775344,"1,4-Dichlorobenzene"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,4.3,0.633468455579587,"1,4-Dichlorobenzene"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,150,2.17609125905568,Ethylbenzene
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,169,2.22788670461367,Ethylbenzene
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,135,2.13033376849501,Nitrobenzene
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,43,1.63346845557959,Nitrobenzene
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,109,2.03742649794062,"1,2,4-Trichlorobenzene"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,3.4,0.531478917042255,"1,2,4-Trichlorobenzene"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,6.4,0.806179973983887,"1,2,3,5-Tetrachlorobenzene"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,59,1.77085201164214,"1,2,3,5-Tetrachlorobenzene"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,1.6,0.204119982655925,"1,2,4,5-Tetrachlorobenzene"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,5.7,0.755874855672492,"1,2,4,5-Tetrachlorobenzene"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,2.3,0.361727836017593,Pentachlorobenzene
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,1,A,96,0.25,-0.602059991327962,Pentachlorobenzene
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,430,2.63346845557959,"1,2-Dichloroethane"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,110,2.04139268515823,"1,1,1-Trichloroethane"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,72,1.85733249643127,"1,1,1-Trichloroethane"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,40,1.60205999132796,"1,1,2-Trichloroethane"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,40,1.60205999132796,"1,1,2-Trichloroethane"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,21,1.32221929473392,"1,1,2,2-Tetrachloroethane"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,21,1.32221929473392,"1,1,2,2-Tetrachloroethane"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,20,1.30102999566398,"1,1,1,2-Tetrachloroethane"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,20,1.30102999566398,"1,1,1,2-Tetrachloroethane"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,8.2,0.913813852383717,Pentachloroethane
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,7.2,0.857332496431269,Pentachloroethane
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,1,A,96,0.98,-0.0087739243075051,Hexachloroethane
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,1.8,0.255272505103306,Hexachloroethane
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,51,1.70757017609794,p-Bromodiphenyl ether
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,5.9,0.770852011642144,p-Bromodiphenyl ether
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,600,2.77815125038364,Bis(2-chloroethyl) ether
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,350,2.54406804435028,2-Chloroethyl vinyl ether
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,452,2.65513843481138,2-Chloroethyl vinyl ether
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,6.6,0.819543935541869,2-Chlorophenol
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,7.2,0.857332496431269,2-Chlorophenol
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,4,0.602059991327962,4-Chlorophenol
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,3.8,0.57978359661681,4-Chlorophenol
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,2,0.301029995663981,"2,4-Dichlorophenol"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,4.7,0.672097857935718,"2,4-Dichlorophenol"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,8.3,0.919078092376074,4-Nitrophenol
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,12,1.07918124604762,4-Nitrophenol
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,1,A,96,0.62,-0.207608310501746,"2,4-Dinitrophenol"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,2.4,0.380211241711606,"2,4-Dinitrophenol"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,193,2.28555730900777,Picric acid
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,170,2.23044892137827,Picric acid
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,1,A,24,0.65,-0.187086643357144,"2-Methyl-4,6-dinitrophenol"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,1,A,96,0.23,-0.638272163982407,"2-Methyl-4,6-dinitrophenol"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,1,A,96,0.45,-0.346787486224656,"2,4,5-Trichlorophenol"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,1,A,24,0.61,-0.214670164989233,"2,4,5-Trichlorophenol"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,1,A,24,0.72,-0.142667503568732,"2,4,6-Trichlorophenol"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,1,A,96,0.32,-0.494850021680094,"2,4,6-Trichlorophenol"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,1,A,96,0.14,-0.853871964321762,"2,3,4,6-Tetrachlorophenol"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,1,A,24,0.19,-0.721246399047171,"2,3,4,6-Tetrachlorophenol"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,1,A,24,0.4,-0.397940008672038,"2,3,5,6-Tetrachlorophenol"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,1,A,96,0.17,-0.769551078621726,"2,3,5,6-Tetrachlorophenol"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,2.3,0.361727836017593,4-Chloro-2-methylphenol
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,3.8,0.57978359661681,4-Chloro-2-methylphenol
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,3.4,0.531478917042255,"4,6-Dichloro-o-cresol"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,1.6,0.204119982655925,"4,6-Dichloro-o-cresol"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,18,1.25527250510331,"2,4-Dimethylphenol"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,7.8,0.89209460269048,"2,4-Dimethylphenol"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,98,1.9912260756925,"1,1-Dichloropropane"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,98,1.9912260756925,"1,1-Dichloropropane"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,360,2.55630250076729,"1,2-Dichloropropane"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,280,2.44715803134222,"1,2-Dichloropropane"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,6.8,0.832508912706236,"1,3-Dichloropropene"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,6.1,0.785329835010767,"1,3-Dichloropropene"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,62,1.79239168949825,Benzyl butyl phthalate
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,43,1.63346845557959,Benzyl butyl phthalate
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,110,2.04139268515823,Diethyl phthalate
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,120,2.07918124604762,Diethyl phthalate
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,50,1.69897000433602,Dimethyl phthalate
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,350,2.54406804435028,Dimethyl phthalate
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,2.1,0.322219294733919,Dibutyl phthalate
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,1.2,0.0791812460476248,Dibutyl phthalate
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,74,1.86923171973098,"1,1-Dichloroethylene"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,74,1.86923171973098,"1,1-Dichloroethylene"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,165,2.21748394421391,"1,2-Dichloroethylene"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,140,2.14612803567824,"1,2-Dichloroethylene"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,45,1.65321251377534,Trichloroethylene
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,84,1.92427928606188,Trichloroethylene
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,13,1.11394335230684,Tetrachloroethylene
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,46,1.66275783168157,Tetrachloroethylene
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,7.2,0.857332496431269,Acenaphthene
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,1.7,0.230448921378274,Acenaphthene
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,1,A,96,0.09,-1.04575749056068,Acrolein
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,1,A,24,0.1,-1,Acrolein
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,10,1,Acrylonitrile
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,28,1.44715803134222,Acrylonitrile
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,33,1.51851393987789,Bromoform
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,29,1.46239799789896,Bromoform
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,27,1.43136376415899,Carbon tetrachloride
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,38,1.57978359661681,Carbon tetrachloride
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,3.7,0.568201724066995,1-Chloronaphthalene
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,2.3,0.361727836017593,1-Chloronaphthalene
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,1.6,0.204119982655925,"2,3-Dinitrotoluene"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,1,A,96,0.33,-0.481486060122113,"2,3-Dinitrotoluene"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,1.2,0.0791812460476248,"1,2-Diphenylhydrazine"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,1,A,96,0.27,-0.568636235841013,"1,2-Diphenylhydrazine"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,4,0.602059991327962,Fluoranthene
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,220,2.34242268082221,Isophorone
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,240,2.38021124171161,Isophorone
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,230,2.36172783601759,Dichloromethane
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,220,2.34242268082221,Dichloromethane
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,5.8,0.763427993562937,N-Nitrosodiphenylamine
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,44,1.64345267648619,N-Nitrosodiphenylamine
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,24,17,1.23044892137827,Toluene
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,,0,A,96,13,1.11394335230684,Toluene
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,22,0,A,96,50,1.69897000433602,Dimethyl phthalate
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,22,0,A,96,16.7,1.22271647114758,Diethyl phthalate
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,22,1,A,96,0.48,-0.318758762624413,Dibutyl phthalate
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,17,1,F,96,0.731,-0.13608262304214,Dibutyl phthalate
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,17,1,F,48,0.731,-0.13608262304214,Dibutyl phthalate
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,17,0,F,24,1.23,0.0899051114393979,Dibutyl phthalate
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,100,2,Acetanilide
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,1,A,96,0.57,-0.244125144327509,2-Hydroxy-2-methylpropanenitrile
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,650,2.81291335664286,1-Pentanol
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,10,1,Benzyl alcohol
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,36,1.55630250076729,Brucine
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,100,2,Butyl acetate
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,32,1.50514997831991,Butylamine
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,125,2.09691001300806,Carbon tetrachloride
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,3.5,0.544068044350276,Crotonaldehyde
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,1,A,96,0.24,-0.619788758288394,Cyanogen bromide
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,1100,3.04139268515823,Cyclohexanol
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,420,2.6232492903979,Diacetone alcohol
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,27,1.43136376415899,"1,2-Dichlorobenzene"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,320,2.50514997831991,"1,2-Dichloropropane"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,1300,3.11394335230684,2-(2-Butoxyethoxy)ethanol
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,7500,3.8750612633917,Diethylene glycol monomethyl ether
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,7.5,0.8750612633917,Dimethyl sulfate
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,35,1.54406804435028,Epichlorohydrin
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,90,1.95424250943932,"1,2-Ethanediol diacetate"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,1490,3.17318626841227,2-Butoxyethanol
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,45,1.65321251377534,2-Methoxyethyl acetate
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,7000,3.84509804001426,Isopropyl ether
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,11,1.04139268515822,Methanesulfonyl chloride
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,350,2.54406804435028,Morpholine
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,130,2.11394335230684,Propanal
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,1,A,96,0.87,-0.0604807473813814,Strychnine
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,290,2.46239799789896,Triphenyl phosphate
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,7.8,23,0,A,96,220,2.34242268082221,"1,1-Dichloroethylene"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,12,0,A,48,13.5,1.13033376849501,"3,6-Diamino-10-methylacridinium chloride"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,12,0,A,24,18,1.25527250510331,"3,6-Diamino-10-methylacridinium chloride"
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,12,0,A,24,10.5,1.02118929906994,Coumaphos
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,12,0,A,48,8,0.903089986991944,Coumaphos
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,12,1,A,48,0.11,-0.958607314841775,Malachite green
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,12,1,A,24,0.26,-0.585026652029182,Malachite green
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,12,0,A,48,33,1.51851393987789,Methylene blue
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,12,0,A,24,51,1.70757017609794,Methylene blue
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,12,0,F,24,78,1.89209460269048,Trichlorfon
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,12,0,F,48,71,1.85125834871908,Trichlorfon
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,12,0,A,48,79,1.89762709129044,Quinacrine dihydrochloride
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,12,0,A,24,120,2.07918124604762,Quinacrine dihydrochloride
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,12,0,F,48,35,1.54406804435028,Crufomate
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,12,0,F,24,36,1.55630250076729,Crufomate
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,12,0,F,48,8.9,0.949390006644913,Fenthion
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,12,0,F,24,15.7,1.19589965240923,Fenthion
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,12,0,A,24,2.5,0.397940008672038,Fenchlorphos
fish,Lepomis_macrochirus,H_P_C,3468,22.9,219.2,S,FW,MOR,,12,1,A,48,1,0,Fenchlorphos
fish,Lepomis_microlophus,C,3285,35.5,219.2,S,FW,MOR,7.1,18,1,A,96,0.005,-2.30102999566398,"p,p'-DDT"
fish,Lepomis_microlophus,C,3285,35.5,219.2,S,FW,MOR,7.1,18,1,A,96,0.083,-1.08092190762393,Lindane
fish,Lepomis_microlophus,C,3285,35.5,219.2,S,FW,MOR,7.1,18,0,A,96,5.17,0.713490543093942,Methyl parathion
fish,Lepomis_microlophus,C,3285,35.5,219.2,S,FW,MOR,7.1,18,0,A,96,1.88,0.27415784926368,Fenthion
fish,Lepomis_microlophus,C,3285,35.5,219.2,S,FW,MOR,7.1,18,1,A,96,0.17,-0.769551078621726,Malathion
fish,Lepomis_microlophus,C,3285,35.5,219.2,S,FW,MOR,7.1,18,1,A,96,0.052,-1.2839966563652,Azinphos-methyl
fish,Lepomis_microlophus,C,3285,35.5,219.2,S,FW,MOR,7.1,18,0,A,96,11.2,1.04921802267018,Carbaryl
fish,Lepomis_microlophus,C,3285,35.5,219.2,NR,FW,MOR,,21.1,0,F,96,125,2.09691001300806,"Endothall, diammonium salt"
fish,Lepomis_microlophus,C,3285,35.5,219.2,NR,FW,MOR,,26.7,0,F,96,125,2.09691001300806,"Endothall, diammonium salt"
